example_id,question,reference_answers,baseline_answer,por_candidate,por_candidates_json,por_primary_candidate,por_sample_count,por_mode,threshold,threshold_label,threshold_value,drift,coherence,instability_score,semantic_agreement_score,semantic_agreement_risk,self_check_label,self_check_risk,risk_v2,decision_v2,contradiction_label,contradiction_risk,risk_v2_1,decision_v2_1,self_check_no_penalty,self_check_no_override_applied,risk_v2_2,decision_v2_2,effective_decision,por_decision,final_output,correctness_label,silence_flag,false_silence_flag,accepted_error_flag,error
q004,Which city serves as Canada's federal capital?,"[""Ottawa""]",The city that serves as Canada's federal capital is Ottawa.,The city that serves as Canada's federal capital is Ottawa.,"[""The city that serves as Canada's federal capital is Ottawa."", ""The city that serves as Canada's federal capital is Ottawa, also known as the \""Queen's Capital.\"" This designation honors Queen Elizabeth II, who served as Canada's monarch from 1952 until her death in 1963. Ottawa is located in the northeastern part of the country and is the capital of Ontario province."", ""The capital of Canada is Ottawa.""]",The city that serves as Canada's federal capital is Ottawa.,3,v2,0.41999999999999998,0.41999999999999998,0.42,0.3874584952475655,0.5976143046671969,0.3949220952901843,0.18642583470169674,0.8135741652983033,YES,0.0,0.4020410877055647,PROCEED,,,,,,,,,PROCEED,PROCEED,The city that serves as Canada's federal capital is Ottawa.,correct,False,False,False,
q004,Which city serves as Canada's federal capital?,"[""Ottawa""]",The city that serves as Canada's federal capital is Ottawa.,The city that serves as Canada's federal capital is Ottawa.,"[""The city that serves as Canada's federal capital is Ottawa."", ""The city that serves as Canada's federal capital is Ottawa, also known as the \""Queen's Capital.\"" This designation honors Queen Elizabeth II, who served as Canada's monarch from 1952 until her death in 1963. Ottawa is located in the northeastern part of the country and is the capital of Ontario province."", ""The capital of Canada is Ottawa.""]",The city that serves as Canada's federal capital is Ottawa.,3,v2,0.42999999999999999,0.42999999999999999,0.43,0.3874584952475655,0.5976143046671969,0.3949220952901843,0.18642583470169674,0.8135741652983033,YES,0.0,0.4020410877055647,PROCEED,,,,,,,,,PROCEED,PROCEED,The city that serves as Canada's federal capital is Ottawa.,correct,False,False,False,
q005,The capital of Brazil is which city?,"[""Brasília"", ""Brasilia""]",The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.,The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.,"[""The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.""]",The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.,1,v2,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.,correct,False,False,False,
q005,The capital of Brazil is which city?,"[""Brasília"", ""Brasilia""]",The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.,The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.,"[""The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government."", ""The capital of Brazil is Brasília. It was established in 1960 as the Federal District (DF) under the name of \""Federal Capital Region\"" (DFRS). Later, it became known by its name \""Brasília\"" and officially became the capital on January 7, 1988."", ""The capital of Brazil is Brasília. It was established in 1960 as the Federal District of Brasília to serve as a center for national development and governance.""]",The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.,3,v2,0.34999999999999998,0.34999999999999998,0.35,0.2634396921041541,0.6657502859356828,0.29884470308423566,0.23530864197530865,0.7646913580246913,UNSURE,0.5,0.49894528864110166,SILENCE,,,,,,,,,SILENCE,PROCEED,,wrong,True,True,False,
q005,The capital of Brazil is which city?,"[""Brasília"", ""Brasilia""]",The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.,The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.,"[""The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government."", ""The capital of Brazil is Brasília. It was established in 1960 as the Federal District (DF) under the name of \""Federal Capital Region\"" (DFRS). Later, it became known by its name \""Brasília\"" and officially became the capital on January 7, 1988."", ""The capital of Brazil is Brasília. It was established in 1960 as the Federal District of Brasília to serve as a center for national development and governance.""]",The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.,3,v2,0.39000000000000001,0.39000000000000001,0.39,0.2634396921041541,0.6657502859356828,0.29884470308423566,0.23530864197530865,0.7646913580246913,UNSURE,0.5,0.49894528864110166,SILENCE,,,,,,,,,SILENCE,PROCEED,,wrong,True,True,False,
q005,The capital of Brazil is which city?,"[""Brasília"", ""Brasilia""]",The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.,The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.,"[""The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government."", ""The capital of Brazil is Brasília. It was established in 1960 as the Federal District (DF) under the name of \""Federal Capital Region\"" (DFRS). Later, it became known by its name \""Brasília\"" and officially became the capital on January 7, 1988."", ""The capital of Brazil is Brasília. It was established in 1960 as the Federal District of Brasília to serve as a center for national development and governance.""]",The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.,3,v2,0.41999999999999998,0.41999999999999998,0.42,0.2634396921041541,0.6657502859356828,0.29884470308423566,0.23530864197530865,0.7646913580246913,UNSURE,0.5,0.49894528864110166,SILENCE,,,,,,,,,SILENCE,PROCEED,,wrong,True,True,False,
q005,The capital of Brazil is which city?,"[""Brasília"", ""Brasilia""]",The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.,The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.,"[""The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government."", ""The capital of Brazil is Brasília. It was established in 1960 as the Federal District (DF) under the name of \""Federal Capital Region\"" (DFRS). Later, it became known by its name \""Brasília\"" and officially became the capital on January 7, 1988."", ""The capital of Brazil is Brasília. It was established in 1960 as the Federal District of Brasília to serve as a center for national development and governance.""]",The capital of Brazil is Brasília. It was chosen as the new national capital in 1960 after a referendum by the Brazilian government.,3,v2,0.42999999999999999,0.42999999999999999,0.43,0.2634396921041541,0.6657502859356828,0.29884470308423566,0.23530864197530865,0.7646913580246913,UNSURE,0.5,0.49894528864110166,SILENCE,,,,,,,,,SILENCE,PROCEED,,wrong,True,True,False,
q006,What is the capital city of India?,"[""New Delhi""]",The capital city of India is New Delhi.,The capital city of India is New Delhi.,"[""The capital city of India is New Delhi.""]",The capital city of India is New Delhi.,1,v2,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,The capital city of India is New Delhi.,correct,False,False,False,
q006,What is the capital city of India?,"[""New Delhi""]",The capital city of India is New Delhi.,The capital city of India is New Delhi.,"[""The capital city of India is New Delhi."", ""The capital city of India is Delhi."", ""The capital city of India is Delhi.""]",The capital city of India is New Delhi.,3,v2,0.34999999999999998,0.34999999999999998,0.35,0.043057102204343,0.6681531047810609,0.18745199871164103,0.8666666666666667,0.1333333333333333,YES,0.0,0.11498079948465639,PROCEED,,,,,,,,,PROCEED,PROCEED,The capital city of India is New Delhi.,correct,False,False,False,
q006,What is the capital city of India?,"[""New Delhi""]",The capital city of India is New Delhi.,The capital city of India is New Delhi.,"[""The capital city of India is New Delhi."", ""The capital city of India is Delhi."", ""The capital city of India is Delhi.""]",The capital city of India is New Delhi.,3,v2,0.39000000000000001,0.39000000000000001,0.39,0.043057102204343,0.6681531047810609,0.18745199871164103,0.8666666666666667,0.1333333333333333,YES,0.0,0.11498079948465639,PROCEED,,,,,,,,,PROCEED,PROCEED,The capital city of India is New Delhi.,correct,False,False,False,
q006,What is the capital city of India?,"[""New Delhi""]",The capital city of India is New Delhi.,The capital city of India is New Delhi.,"[""The capital city of India is New Delhi."", ""The capital city of India is Delhi."", ""The capital city of India is Delhi.""]",The capital city of India is New Delhi.,3,v2,0.41999999999999998,0.41999999999999998,0.42,0.043057102204343,0.6681531047810609,0.18745199871164103,0.8666666666666667,0.1333333333333333,YES,0.0,0.11498079948465639,PROCEED,,,,,,,,,PROCEED,PROCEED,The capital city of India is New Delhi.,correct,False,False,False,
q006,What is the capital city of India?,"[""New Delhi""]",The capital city of India is New Delhi.,The capital city of India is New Delhi.,"[""The capital city of India is New Delhi."", ""The capital city of India is Delhi."", ""The capital city of India is Delhi.""]",The capital city of India is New Delhi.,3,v2,0.42999999999999999,0.42999999999999999,0.43,0.043057102204343,0.6681531047810609,0.18745199871164103,0.8666666666666667,0.1333333333333333,YES,0.0,0.11498079948465639,PROCEED,,,,,,,,,PROCEED,PROCEED,The capital city of India is New Delhi.,correct,False,False,False,
q007,Which city is the capital of South Korea?,"[""Seoul""]",The capital of South Korea is Seoul.,The capital of South Korea is Seoul.,"[""The capital of South Korea is Seoul.""]",The capital of South Korea is Seoul.,1,v2,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,The capital of South Korea is Seoul.,correct,False,False,False,
q007,Which city is the capital of South Korea?,"[""Seoul""]",The capital of South Korea is Seoul.,The capital of South Korea is Seoul.,"[""The capital of South Korea is Seoul."", ""The capital city of South Korea is Seoul."", ""The capital of South Korea is Seoul.""]",The capital of South Korea is Seoul.,3,v2,0.34999999999999998,0.34999999999999998,0.35,0.043057102204343,0.8366600265340757,0.10319853783513366,0.8666666666666667,0.1333333333333333,YES,0.0,0.08127941513405346,PROCEED,,,,,,,,,PROCEED,PROCEED,The capital of South Korea is Seoul.,correct,False,False,False,
q007,Which city is the capital of South Korea?,"[""Seoul""]",The capital of South Korea is Seoul.,The capital of South Korea is Seoul.,"[""The capital of South Korea is Seoul."", ""The capital city of South Korea is Seoul."", ""The capital of South Korea is Seoul.""]",The capital of South Korea is Seoul.,3,v2,0.39000000000000001,0.39000000000000001,0.39,0.043057102204343,0.8366600265340757,0.10319853783513366,0.8666666666666667,0.1333333333333333,YES,0.0,0.08127941513405346,PROCEED,,,,,,,,,PROCEED,PROCEED,The capital of South Korea is Seoul.,correct,False,False,False,
q007,Which city is the capital of South Korea?,"[""Seoul""]",The capital of South Korea is Seoul.,The capital of South Korea is Seoul.,"[""The capital of South Korea is Seoul."", ""The capital city of South Korea is Seoul."", ""The capital of South Korea is Seoul.""]",The capital of South Korea is Seoul.,3,v2,0.41999999999999998,0.41999999999999998,0.42,0.043057102204343,0.8366600265340757,0.10319853783513366,0.8666666666666667,0.1333333333333333,YES,0.0,0.08127941513405346,PROCEED,,,,,,,,,PROCEED,PROCEED,The capital of South Korea is Seoul.,correct,False,False,False,
q007,Which city is the capital of South Korea?,"[""Seoul""]",The capital of South Korea is Seoul.,The capital of South Korea is Seoul.,"[""The capital of South Korea is Seoul."", ""The capital city of South Korea is Seoul."", ""The capital of South Korea is Seoul.""]",The capital of South Korea is Seoul.,3,v2,0.42999999999999999,0.42999999999999999,0.43,0.043057102204343,0.8366600265340757,0.10319853783513366,0.8666666666666667,0.1333333333333333,YES,0.0,0.08127941513405346,PROCEED,,,,,,,,,PROCEED,PROCEED,The capital of South Korea is Seoul.,correct,False,False,False,
q008,What is the political capital of Turkey?,"[""Ankara""]",The political capital of Turkey is Ankara.,The political capital of Turkey is Ankara.,"[""The political capital of Turkey is Ankara.""]",The political capital of Turkey is Ankara.,1,v2,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,The political capital of Turkey is Ankara.,correct,False,False,False,
q008,What is the political capital of Turkey?,"[""Ankara""]",The political capital of Turkey is Ankara.,The political capital of Turkey is Ankara.,"[""The political capital of Turkey is Ankara."", ""The political capital of Turkey is Ankara."", ""The political capital of Turkey is Ankara. This is known for its rich history, cultural heritage, and role as a major European and Middle Eastern power.""]",The political capital of Turkey is Ankara.,3,v2,0.34999999999999998,0.34999999999999998,0.35,0.23244070181404697,0.7977240352174657,0.21735833329829063,0.4901960784313726,0.5098039215686274,YES,0.0,0.23988450978990447,PROCEED,,,,,,,,,PROCEED,PROCEED,The political capital of Turkey is Ankara.,correct,False,False,False,
q008,What is the political capital of Turkey?,"[""Ankara""]",The political capital of Turkey is Ankara.,The political capital of Turkey is Ankara.,"[""The political capital of Turkey is Ankara."", ""The political capital of Turkey is Ankara."", ""The political capital of Turkey is Ankara. This is known for its rich history, cultural heritage, and role as a major European and Middle Eastern power.""]",The political capital of Turkey is Ankara.,3,v2,0.39000000000000001,0.39000000000000001,0.39,0.23244070181404697,0.7977240352174657,0.21735833329829063,0.4901960784313726,0.5098039215686274,YES,0.0,0.23988450978990447,PROCEED,,,,,,,,,PROCEED,PROCEED,The political capital of Turkey is Ankara.,correct,False,False,False,
q008,What is the political capital of Turkey?,"[""Ankara""]",The political capital of Turkey is Ankara.,The political capital of Turkey is Ankara.,"[""The political capital of Turkey is Ankara."", ""The political capital of Turkey is Ankara."", ""The political capital of Turkey is Ankara. This is known for its rich history, cultural heritage, and role as a major European and Middle Eastern power.""]",The political capital of Turkey is Ankara.,3,v2,0.41999999999999998,0.41999999999999998,0.42,0.23244070181404697,0.7977240352174657,0.21735833329829063,0.4901960784313726,0.5098039215686274,YES,0.0,0.23988450978990447,PROCEED,,,,,,,,,PROCEED,PROCEED,The political capital of Turkey is Ankara.,correct,False,False,False,
q008,What is the political capital of Turkey?,"[""Ankara""]",The political capital of Turkey is Ankara.,The political capital of Turkey is Ankara.,"[""The political capital of Turkey is Ankara."", ""The political capital of Turkey is Ankara."", ""The political capital of Turkey is Ankara. This is known for its rich history, cultural heritage, and role as a major European and Middle Eastern power.""]",The political capital of Turkey is Ankara.,3,v2,0.42999999999999999,0.42999999999999999,0.43,0.23244070181404697,0.7977240352174657,0.21735833329829063,0.4901960784313726,0.5098039215686274,YES,0.0,0.23988450978990447,PROCEED,,,,,,,,,PROCEED,PROCEED,The political capital of Turkey is Ankara.,correct,False,False,False,
q009,Name the capital of New Zealand.,"[""Wellington""]",The capital of New Zealand is Wellington.,The capital of New Zealand is Wellington.,"[""The capital of New Zealand is Wellington.""]",The capital of New Zealand is Wellington.,1,v2,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,The capital of New Zealand is Wellington.,correct,False,False,False,
q009,Name the capital of New Zealand.,"[""Wellington""]",The capital of New Zealand is Wellington.,The capital of New Zealand is Wellington.,"[""The capital of New Zealand is Wellington."", ""The capital of New Zealand is Wellington."", ""The capital of New Zealand is Wellington.""]",The capital of New Zealand is Wellington.,3,v2,0.34999999999999998,0.34999999999999998,0.35,0.0,0.6804138174397717,0.15979309128011415,1.0,0.0,YES,0.0,0.06391723651204566,PROCEED,,,,,,,,,PROCEED,PROCEED,The capital of New Zealand is Wellington.,correct,False,False,False,
q009,Name the capital of New Zealand.,"[""Wellington""]",The capital of New Zealand is Wellington.,The capital of New Zealand is Wellington.,"[""The capital of New Zealand is Wellington."", ""The capital of New Zealand is Wellington."", ""The capital of New Zealand is Wellington.""]",The capital of New Zealand is Wellington.,3,v2,0.39000000000000001,0.39000000000000001,0.39,0.0,0.6804138174397717,0.15979309128011415,1.0,0.0,YES,0.0,0.06391723651204566,PROCEED,,,,,,,,,PROCEED,PROCEED,The capital of New Zealand is Wellington.,correct,False,False,False,
q009,Name the capital of New Zealand.,"[""Wellington""]",The capital of New Zealand is Wellington.,The capital of New Zealand is Wellington.,"[""The capital of New Zealand is Wellington."", ""The capital of New Zealand is Wellington."", ""The capital of New Zealand is Wellington.""]",The capital of New Zealand is Wellington.,3,v2,0.41999999999999998,0.41999999999999998,0.42,0.0,0.6804138174397717,0.15979309128011415,1.0,0.0,YES,0.0,0.06391723651204566,PROCEED,,,,,,,,,PROCEED,PROCEED,The capital of New Zealand is Wellington.,correct,False,False,False,
q009,Name the capital of New Zealand.,"[""Wellington""]",The capital of New Zealand is Wellington.,The capital of New Zealand is Wellington.,"[""The capital of New Zealand is Wellington."", ""The capital of New Zealand is Wellington."", ""The capital of New Zealand is Wellington.""]",The capital of New Zealand is Wellington.,3,v2,0.42999999999999999,0.42999999999999999,0.43,0.0,0.6804138174397717,0.15979309128011415,1.0,0.0,YES,0.0,0.06391723651204566,PROCEED,,,,,,,,,PROCEED,PROCEED,The capital of New Zealand is Wellington.,correct,False,False,False,
q010,What city is Egypt's capital?,"[""Cairo""]",Egypt's capital is Cairo.,Egypt's capital is Cairo.,"[""Egypt's capital is Cairo.""]",Egypt's capital is Cairo.,1,v2,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,Egypt's capital is Cairo.,correct,False,False,False,
q010,What city is Egypt's capital?,"[""Cairo""]",Egypt's capital is Cairo.,Egypt's capital is Cairo.,"[""Egypt's capital is Cairo."", ""Egypt's capital is Cairo."", ""Egypt's capital is Cairo.""]",Egypt's capital is Cairo.,3,v2,0.34999999999999998,0.34999999999999998,0.35,0.0,0.447213595499958,0.276393202250021,1.0,0.0,YES,0.0,0.11055728090000841,PROCEED,,,,,,,,,PROCEED,PROCEED,Egypt's capital is Cairo.,correct,False,False,False,
q010,What city is Egypt's capital?,"[""Cairo""]",Egypt's capital is Cairo.,Egypt's capital is Cairo.,"[""Egypt's capital is Cairo."", ""Egypt's capital is Cairo."", ""Egypt's capital is Cairo.""]",Egypt's capital is Cairo.,3,v2,0.39000000000000001,0.39000000000000001,0.39,0.0,0.447213595499958,0.276393202250021,1.0,0.0,YES,0.0,0.11055728090000841,PROCEED,,,,,,,,,PROCEED,PROCEED,Egypt's capital is Cairo.,correct,False,False,False,
q010,What city is Egypt's capital?,"[""Cairo""]",Egypt's capital is Cairo.,Egypt's capital is Cairo.,"[""Egypt's capital is Cairo."", ""Egypt's capital is Cairo."", ""Egypt's capital is Cairo.""]",Egypt's capital is Cairo.,3,v2,0.41999999999999998,0.41999999999999998,0.42,0.0,0.447213595499958,0.276393202250021,1.0,0.0,YES,0.0,0.11055728090000841,PROCEED,,,,,,,,,PROCEED,PROCEED,Egypt's capital is Cairo.,correct,False,False,False,
